"device_id","parent_id","company_id","device_uuid","device_type_id","device_type","device_os","carrier_name","mcc","mnc","n_mcc","n_mnc","s_mcc","s_mnc","r_mcc","r_mnc","language","latest_post","device_secret","create_date","cpu_info","cpu_max_speed"
"2644604","1700947",11,"040ebc2c-1097-4bec-bed3-935d2666e475",134,"samsung SPH-L720",21,"Sprint",310,120,"310","120","310","120","310","120","English","2015-11-06 00:53:58","","2015-06-08 20:03:08","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : SAMSUNG JF;Revision : 000b;Serial  : 0000208b0000866e;","1890000"
"2645116","NULL",16,"6cc5e2e1-53f4-40fc-91c5-b51df23d2524",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 04:30:35","","2015-06-08 22:00:09","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 000053b40000e4ac;","2457600"
"2646804","NULL",16,"28282d7b-5449-48ca-9a24-067dcf7c74af",65,"samsung SCH-I535",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-12-01 15:37:14","","2015-06-09 04:25:00","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 0;;Hardware : SAMSUNG M2_VZW;Revision : 000f;Serial  : 0000401600005080;","1512000"
"2647596","NULL",11,"205ca40b-2d1e-4a33-a89b-eb540ead94ce",92,"HTC HTC One",21,"AT&T",310,410,"310","410","310","410","310","410","English","2015-09-22 04:27:01","","2015-06-09 07:01:05","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.52;;processor : 1;BogoMIPS : 13.52;;processor : 2;BogoMIPS : 13.52;;processor : 3;BogoMIPS : 13.52;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : UNKNOWN;Revision : 0003;Serial  : 0000000000000000;","1728000"
"2647805","NULL",16,"92a64ac9-34a6-4f9b-8016-ebb1397aee1f",563,"motorola XT1080",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-09-21 08:58:48","","2015-06-09 07:44:24","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : msm8960dt;Revision : 8300;Serial  : 0001000c05c65d90;Device  : obake-maxx;Radio  : 2;","1728000"
"2650764","NULL",11,"d4f16a9a-a306-428e-a729-743d37cca64a",2095,"samsung SAMSUNG-SM-G900A",21,"AT&T",310,410,"310","410","310","410","310","410","English","2016-02-23 20:33:16","","2015-06-09 15:53:27","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000186a00001518;","2457600"
"2652850","NULL",16,"1db32b80-8353-4232-8748-98d13f080c59",557,"motorola XT1030",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-09-11 05:28:39","","2015-06-09 23:46:42","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : msm8960dt;Revision : 8300;Serial  : 0001000c04ead742;Device  : obakem;Radio  : 2;","1728000"
"2653698","352845",11,"8e811a4d-c0ef-403e-9cc6-0fda04836397",125,"samsung SCH-I545",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 05:42:54","","2015-06-10 03:16:48","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : SAMSUNG JF;Revision : 000b;Serial  : 00004a930000b140;","1890000"
"2653971","2651032",11,"29878b47-bfeb-436b-90ed-138181d53d85",118,"samsung SAMSUNG-SGH-I337",21,"AT&T",310,410,"310","410","310","410","310","410","English","2015-12-08 22:55:58","","2015-06-10 04:22:07","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : SAMSUNG JF;Revision : 000a;Serial  : 0000d7270000f71c;","1890000"
"2868382","NULL",16,"641af775-2d3b-4c43-9f44-62eb4249992e",2095,"samsung SAMSUNG-SM-G900A",19,"AT&T",310,410,"310","410","310","410","310","410","English","2015-12-16 16:08:52","","2015-07-04 22:01:29","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM 8974 (Flattened Device Tree);Revision : 000e;Serial  : 000048e10000cb57;","2457600"
"2868622","NULL",11,"05637197-e1aa-4153-b934-d9c66be2071d",7899,"motorola XT1096",22,"Verizon Wireless",310,480,"310","480","311","480","311","480","English","2016-02-07 03:16:03","","2015-07-04 22:57:40","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 82bf;Serial  : f8ee990e0b000000;Device  : victara;Radio  : 4;MSM Hardware : MSM8974AC ES1.1;","2457600"
"2868696","2850039",11,"515c6c9f-0a40-4d65-8310-a983a53c1480",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-09 19:44:22","","2015-07-04 23:16:35","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 00008e6a0000af97;","2457600"
"2868837","2635990",11,"6554671f-91f2-47e3-82e6-bd8ade191edf",10066,"motorola XT1254",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 05:29:35","","2015-07-04 23:48:51","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : quark;Radio  : 4;SOC name : APQ8084 ES1.1;Revision : 84a0;Serial  : e17e5e0111000000;","2649600"
"2869011","NULL",11,"83445e50-1e45-4230-aa3d-92d0e3f0c1b7",2150,"samsung SM-G900P",19,"Sprint",310,120,"310","120","310","120","310","120","English","2016-05-04 13:45:20","","2015-07-05 00:32:24","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM 8974 (Flattened Device Tree);Revision : 000e;Serial  : 000047970000b5b9;","2457600"
"2869805","2308201",16,"e39d3990-5e53-499a-bba9-09afce3b5169",26071,"samsung SM-G920P",22,"Sprint",310,120,"310","120","310","120","310","120","English","2016-03-27 08:17:34","","2015-07-05 03:22:58","Processor : AArch64 Processor rev 2 (aarch64);processor : 0;processor : 1;processor : 2;processor : 3;processor : 4;processor : 5;processor : 6;processor : 7;Features : fp asimd aes pmull sha1 sha2 crc32 ;CPU implementer : 0x41;CPU architecture: AArch64;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 2;;Hardware : SAMSUNG Exynos7420;","1500000"
"2871303","NULL",11,"3449a268-6eb4-4ef8-bfd9-4df7419d4d05",125,"samsung SCH-I545",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-03-04 23:36:38","","2015-07-05 08:01:40","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : SAMSUNG JF;Revision : 000b;Serial  : 0000d8d20000e9a4;","1890000"
"2871560","NULL",11,"f4258788-3d77-4557-a898-2950ae8c7efa",125,"samsung SCH-I545",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-12-30 10:29:24","","2015-07-05 08:41:05","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : SAMSUNG JF;Revision : 000b;Serial  : 00002a180000aedc;","1890000"
"2872297","NULL",11,"ef43c172-1f8a-458c-b091-129829025100",95,"samsung SGH-T999",16,"T-Mobile",310,260,"310","260","310","260","310","260","English","2015-12-06 08:58:35","","2015-07-05 10:44:38","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : SAMSUNG M2_ATT;Revision : 0010;Serial  : 00001c0a0000d652;","1512000"
"2873134","NULL",11,"b0e1563b-65ac-487b-b40c-bbd1d228412b",2095,"samsung SAMSUNG-SM-G900A",19,"AT&T",310,410,"310","410","310","410","310","410","English","2016-05-10 05:42:54","","2015-07-05 13:09:34","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM 8974 (Flattened Device Tree);Revision : 000e;Serial  : 0000a02a0000633e;","2457600"
"2873464","NULL",16,"3d4e8d0c-4ad0-409d-bf85-dc69c67eb2ef",559,"samsung SM-N900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-04-27 10:46:56","","2015-07-05 14:01:02","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 0;;Hardware : Qualcomm MSM8974;Revision : 0008;Serial  : 0000183d00004eb0;","2265600"
"2874839","NULL",11,"39aa6f6e-c8c2-4581-b5ef-4d44726b73bf",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-03-23 17:48:45","","2015-07-05 18:08:12","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000d7a600009b82;","2457600"
"2875669","853281",11,"2a6ce2cd-e113-493b-b40d-29e29be7b81d",92,"HTC HTC One",21,"T-Mobile",310,260,"-1","-1","310","260","310","260","English","2015-10-20 19:05:05","","2015-07-05 21:24:27","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.52;;processor : 1;BogoMIPS : 13.52;;processor : 2;BogoMIPS : 13.52;;processor : 3;BogoMIPS : 13.52;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : UNKNOWN;Revision : 0003;Serial  : 0000000000000000;","1728000"
"2875796","NULL",16,"70838231-f032-43d5-a135-b5292b15e663",22414,"samsung SM-G360P",19,"Boost Mobile",311,870,"311","870","311","870","311","870","English","2016-05-10 01:13:06","","2015-07-05 21:52:56","processor : 0;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 1;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 2;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;processor : 3;model name : ARMv7 Processor rev 0 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 0;;Hardware : Qualcomm Technologies"," Inc MSM8916;Revision : 0004;Serial  : 0000dd990000bafa;Processor : ARMv7 Processor rev 0 (v7l);"
"NULL","",NA,"",NA,"",NA,"",NA,NA,"","","","","","","","","","","",""
"2876375","NULL",16,"7023bc80-c607-468e-8d85-ae247f899f42",66,"samsung SPH-L710",19,"Sprint",310,120,"310","120","310","120","310","120","English","2015-10-19 19:05:18","","2015-07-06 00:21:05","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : SAMSUNG M2_SPR;Revision : 000e;Serial  : 0000e50500006979;","1512000"
"2877780","NULL",2,"58534375-818f-474a-bfe2-efeeef711993",29937,"LGE VS986",22,"",311,480,"311","480","311","480","311","480","English","2016-02-19 16:23:50","","2015-07-06 06:13:34","Processor : AArch64 Processor rev 3 (aarch64);processor : 0;processor : 1;processor : 2;processor : 3;processor : 4;processor : 5;Features : fp asimd evtstrm aes pmull sha1 sha2 crc32 ;CPU implementer : 0x41;CPU architecture: 8;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 3;;Hardware : Qualcomm Technologies"," Inc MSM8992;Revision : 000b;"
"NULL","",NA,"",NA,"",NA,"",NA,NA,"","","","","","","","","","","",""
"2878478","NULL",16,"f1913aff-96e8-4930-9db0-fb0bc7d2d568",5631,"samsung SM-G860P",21,"Sprint",310,120,"310","120","310","120","310","120","English","2016-05-06 00:35:11","","2015-07-06 08:23:23","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 0004;Serial  : 000090440000b883;","2457600"
"2878488","NULL",11,"725a0cac-5445-448f-ac8b-8d0316ef5c26",2095,"samsung SAMSUNG-SM-G900A",21,"AT&T",310,410,"310","410","310","410","310","410","English","2016-05-09 20:15:19","","2015-07-06 08:24:46","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 00001d4e000025d4;","2457600"
"2879161","2055897",16,"08d73fb1-a44c-453b-a6f6-e90e44bf3ea7",2164,"HTC HTC One_M8",21,"AT&T",310,410,"310","410","310","410","310","410","English","2016-01-25 10:27:51","","2015-07-06 10:27:50","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
"2879251","2454608",2,"262d23af-7e13-44d3-b216-7a7d97844f25",7899,"motorola XT1096",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-01-04 11:43:11","","2015-07-06 10:42:52","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 82bf;Serial  : 8b78d10b0b000000;Device  : victara;Radio  : 4;MSM Hardware : MSM8974AC ES1.1;","2457600"
"2879293","NULL",16,"af8d42f8-ca4a-4aec-8110-a78f3a79f8c0",65,"samsung SCH-I535",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 04:38:56","","2015-07-06 10:49:12","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : SAMSUNG M2_VZW;Revision : 000f;Serial  : 0000ad6b0000627e;","1512000"
"2879927","790066",11,"cbc99b52-e76f-476d-b3f9-7ec2678cf464",118,"samsung SAMSUNG-SGH-I337",21,"AT&T",310,410,"310","410","310","410","310","410","English","2016-01-11 22:42:43","","2015-07-06 12:35:51","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : SAMSUNG JF;Revision : 000a;Serial  : 00001b4c00000d19;","1890000"
"2880603","NULL",2,"b91c4322-ef95-477c-b934-78bb2da64bef",125,"samsung SCH-I545",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 04:07:47","","2015-07-06 14:34:56","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : SAMSUNG JF;Revision : 000b;Serial  : 00005d570000a240;","1890000"
"2880838","2657901",11,"1490aac1-b7e6-4544-9b51-99a5be580dac",26071,"samsung SM-G920P",22,"Sprint",310,120,"310","120","310","120","310","120","English","2015-12-30 05:37:50","","2015-07-06 15:11:18","Processor : AArch64 Processor rev 2 (aarch64);processor : 0;processor : 1;processor : 2;processor : 3;processor : 4;processor : 5;processor : 6;processor : 7;Features : fp asimd aes pmull sha1 sha2 crc32 ;CPU implementer : 0x41;CPU architecture: AArch64;CPU variant : 0x0;CPU part : 0xd03;CPU revision : 2;;Hardware : SAMSUNG Exynos7420;","1500000"
"2881194","NULL",11,"692e564a-4abe-4a8c-ac2e-c007c66b5f1c",30707,"LGE LG-V496",21,"T-Mobile",310,260,"310","260","310","260","310","260","English","2015-11-30 03:00:39","","2015-07-06 16:11:11","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 3;;Hardware : Qualcomm MSM8926;Revision : 0006;Serial  : 0000000000000000;","1190400"
"2881516","2213111",11,"c14ed211-ea9c-4b2e-80fb-e7cbe12e57ec",10066,"motorola XT1254",22,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 01:37:51","","2015-07-06 17:10:28","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : quark;Radio  : 4;SOC name : APQ8084 ES1.1;Revision : 84a0;Serial  : cd50c20011000000;","2649600"
